crop_name,year,subtype,match_keys,org_loss_per_acre,conv_loss_per_acre,ratio_org_over_conv,org_indemnity,org_acres,conv_indemnity,conv_acres
Grapes,2023,transitional organic,7,0.0,185.29,0.0,0.0,565.0,22109380.0,119326.0
Grapes,2024,transitional organic,3,0.0,0.0,,0.0,47.0,0.0,13160.0
Grapes,2025,transitional organic,10,0.0,0.0,,0.0,196.0,0.0,104602.0
Green Peas,2012,transitional organic,1,0.0,0.0,,0.0,110.0,0.0,1564.0
Green Peas,2015,transitional organic,1,126.23,0.0,,8836.0,70.0,0.0,623.0
Green Peas,2023,transitional organic,1,292.93,379.87,0.771,43940.0,150.0,292879.0,771.0
Hybrid Corn Seed,2011,transitional organic,1,107.65,83.76,1.285,7643.0,71.0,590108.0,7045.0
Hybrid Corn Seed,2016,transitional organic,1,0.0,0.0,,0.0,91.0,0.0,571.0
Hybrid Corn Seed,2018,transitional organic,2,0.0,12.26,0.0,0.0,71.0,63503.0,5179.0
Hybrid Corn Seed,2019,transitional organic,1,0.0,12.64,0.0,0.0,71.0,21670.0,1714.0
Hybrid Corn Seed,2020,transitional organic,3,0.0,2.96,0.0,0.0,135.0,10146.0,3431.0
Hybrid Corn Seed,2021,transitional organic,1,0.0,0.0,,0.0,51.0,0.0,302.0
Hybrid Corn Seed,2022,transitional organic,1,0.0,0.0,,0.0,130.0,0.0,342.0
Lemons,2012,transitional organic,2,0.0,32.04,0.0,0.0,18.0,314658.0,9822.0
Lemons,2013,transitional organic,2,0.0,4.45,0.0,0.0,18.0,43222.0,9708.0
Lemons,2014,transitional organic,4,363.32,12.92,28.121,26886.0,74.0,198000.0,15323.0
Lemons,2015,transitional organic,4,95.35,20.07,4.751,36804.0,386.0,309981.0,15448.0
Lemons,2016,transitional organic,2,0.0,10.45,0.0,0.0,71.0,105939.0,10133.0
Lemons,2017,transitional organic,2,0.0,3.95,0.0,0.0,69.0,37715.0,9541.0
Lemons,2018,transitional organic,1,0.0,10.35,0.0,0.0,38.0,79670.0,7698.0
Lemons,2019,transitional organic,4,0.0,17.29,0.0,0.0,195.0,287192.0,16609.0
Lemons,2020,transitional organic,4,0.0,54.15,0.0,0.0,171.0,979882.0,18095.0
Lemons,2021,transitional organic,4,-596.99,58.06,-10.282,-100892.0,169.0,1050852.0,18099.0
Lemons,2022,transitional organic,4,-25.07,120.78,-0.208,-6643.0,265.0,2342998.0,19399.0
Lemons,2023,transitional organic,3,216.96,111.79,1.941,43608.0,201.0,2520371.0,22546.0
Lemons,2024,transitional organic,1,0.0,1.22,0.0,0.0,79.0,11124.0,9089.0
Lemons,2025,transitional organic,2,0.0,0.0,,0.0,82.0,0.0,13550.0
Mandarins,2012,transitional organic,1,61.5,1394.92,0.044,7072.0,115.0,327807.0,235.0
Mandarins,2013,transitional organic,1,940.6,0.0,,108169.0,115.0,0.0,286.0
Mandarins,2014,transitional organic,3,216.91,640.72,0.339,13882.0,64.0,11599547.0,18104.0
Mandarins/Tangerines,2015,transitional organic,2,4027.78,57.32,70.268,221528.0,55.0,1108071.0,19331.0
Mandarins/Tangerines,2016,transitional organic,2,0.0,226.15,0.0,0.0,37.0,4884422.0,21598.0
Mandarins/Tangerines,2017,transitional organic,3,0.0,83.86,0.0,0.0,44.0,2419256.0,28850.0
Mandarins/Tangerines,2018,transitional organic,3,0.0,236.64,0.0,0.0,116.0,4416339.0,18663.0
Mandarins/Tangerines,2019,transitional organic,3,0.0,166.44,0.0,0.0,423.0,4978547.0,29912.0
Mandarins/Tangerines,2020,transitional organic,4,721.64,285.6,2.527,347832.0,482.0,9785934.0,34265.0
Mandarins/Tangerines,2021,transitional organic,5,0.0,72.77,0.0,0.0,507.0,3142198.0,43179.0
Mandarins/Tangerines,2022,transitional organic,4,278.74,1091.34,0.255,152748.0,548.0,46199820.0,42333.0
Mandarins/Tangerines,2023,transitional organic,3,468.09,319.19,1.466,218600.0,467.0,10946242.0,34294.0
Mandarins/Tangerines,2024,transitional organic,2,0.0,9.0,0.0,0.0,533.0,300350.0,33367.0
Mandarins/Tangerines,2025,transitional organic,3,0.0,12.57,0.0,0.0,427.0,616646.0,49052.0
Millet,2011,transitional organic,5,9.61,10.1,0.951,6955.0,724.0,1265296.0,125311.0
Millet,2012,transitional organic,5,28.67,35.5,0.808,39163.0,1366.0,4178137.0,117687.0
Millet,2013,transitional organic,1,1.68,48.7,0.034,1385.0,826.0,1157194.0,23760.0
Millet,2014,transitional organic,1,0.0,2.52,0.0,0.0,546.0,50790.0,20147.0
Millet,2015,transitional organic,2,0.63,3.68,0.171,511.0,816.0,104750.0,28482.0
Millet,2016,transitional organic,3,9.4,13.51,0.696,14822.0,1576.0,307203.0,22744.0
Millet,2017,transitional organic,3,5.62,16.06,0.35,2795.0,497.0,401903.0,25022.0
Millet,2018,transitional organic,3,0.0,8.89,0.0,0.0,696.0,210560.0,23689.0
Millet,2019,transitional organic,2,33.52,2.92,11.479,14414.0,430.0,60424.0,20685.0
Millet,2020,transitional organic,2,2.11,27.99,0.075,575.0,273.0,261352.0,9337.0
Millet,2021,transitional organic,2,7.18,5.67,1.266,4896.0,682.0,190862.0,33669.0
Millet,2022,transitional organic,4,20.78,111.39,0.187,12177.0,586.0,8148951.0,73154.0
Millet,2023,transitional organic,3,0.0,16.26,0.0,0.0,364.0,1155956.0,71092.0
Minneola Tangelos,2012,transitional organic,1,0.0,23.88,0.0,0.0,2.0,38519.0,1613.0
Minneola Tangelos,2013,transitional organic,1,0.0,14.02,0.0,0.0,2.0,24556.0,1751.0
Mustard,2011,transitional organic,1,51.25,26.52,1.933,7944.0,155.0,74525.0,2810.0
Mustard,2019,transitional organic,1,0.93,44.47,0.021,148.0,159.0,503010.0,11312.0
Navel Oranges,2012,transitional organic,4,73.74,25.62,2.878,23154.0,314.0,2141450.0,83600.0
Navel Oranges,2013,transitional organic,4,113.77,24.12,4.717,46192.0,406.0,1839318.0,76266.0
Navel Oranges,2014,transitional organic,3,91.86,248.51,0.37,78544.0,855.0,18965190.0,76316.0
Oats,2011,transitional organic,10,3.65,12.99,0.281,2795.0,766.0,19567.0,1506.0
Oats,2012,transitional organic,10,10.33,0.74,13.959,4082.0,395.0,875.0,1186.0
Oats,2013,transitional organic,9,29.97,21.31,1.406,9110.0,304.0,72379.0,3397.0
Oats,2014,transitional organic,4,0.0,6.62,0.0,0.0,171.0,24285.0,3666.0
Oats,2015,transitional organic,22,12.72,5.02,2.534,26353.0,2071.0,61494.0,12254.0
Oats,2016,transitional organic,16,24.96,39.7,0.629,34942.0,1400.0,618163.0,15571.0
Oats,2017,transitional organic,17,0.71,11.52,0.062,890.0,1246.0,49988.0,4341.0
Oats,2018,transitional organic,15,46.48,10.65,4.364,69261.0,1490.0,92372.0,8671.0
Oats,2019,transitional organic,27,34.68,17.38,1.995,126856.0,3658.0,175485.0,10099.0
Oats,2020,transitional organic,26,3.44,15.53,0.222,13764.0,4000.0,127378.0,8200.0
Oats,2021,transitional organic,9,18.77,11.86,1.583,21755.0,1159.0,14542.0,1226.0
Oats,2022,transitional organic,16,129.29,36.89,3.505,212173.0,1641.0,236251.0,6405.0
Oats,2023,transitional organic,15,-2.62,75.82,-0.035,-4593.0,1756.0,616559.0,8132.0
Onions,2016,transitional organic,1,1718.73,72.74,23.628,96249.0,56.0,122052.0,1678.0
Onions,2021,transitional organic,2,0.0,759.53,0.0,0.0,34.0,4670375.0,6149.0
Onions,2022,transitional organic,1,0.0,378.43,0.0,0.0,16.0,1833517.0,4845.0
Onions,2023,transitional organic,2,171.9,979.26,0.176,14268.0,83.0,6532621.0,6671.0
Onions,2024,transitional organic,2,39.01,63.71,0.612,4876.0,125.0,369592.0,5801.0
Onions,2025,transitional organic,1,0.0,194.63,0.0,0.0,126.0,1191534.0,6122.0
Oranges,2015,transitional organic,3,13.11,65.83,0.199,8785.0,670.0,5715175.0,86813.0
Oranges,2016,transitional organic,2,0.0,37.78,0.0,0.0,147.0,3311793.0,87663.0
Oranges,2017,transitional organic,2,0.0,9.8,0.0,0.0,88.0,842233.0,85973.0
Oranges,2018,transitional organic,2,15.38,34.32,0.448,4213.0,274.0,2895681.0,84374.0
Oranges,2019,transitional organic,2,42.77,70.66,0.605,16808.0,393.0,4342884.0,61463.0
Oranges,2020,transitional organic,2,22.87,36.13,0.633,6907.0,302.0,2996211.0,82919.0
Oranges,2021,transitional organic,3,101.03,48.03,2.103,31217.0,309.0,3090471.0,64344.0
Oranges,2022,transitional organic,4,490.99,168.01,2.922,185103.0,377.0,14049673.0,83622.0
Oranges,2023,transitional organic,7,232.22,63.43,3.661,189258.0,815.0,6625797.0,104464.0
Oranges,2024,transitional organic,5,187.16,12.0,15.597,106121.0,567.0,1142188.0,95208.0
Oranges,2025,transitional organic,3,0.0,4.55,0.0,0.0,298.0,431223.0,94687.0
Peaches,2011,transitional organic,1,0.0,2608.68,0.0,0.0,5.0,777388.0,298.0
Peaches,2023,transitional organic,2,0.0,213.45,0.0,0.0,4.0,319102.0,1495.0
Peaches,2024,transitional organic,2,0.0,0.0,,0.0,8.0,0.0,1014.0
Peaches,2025,transitional organic,1,0.0,0.0,,0.0,2.0,0.0,186.0
Peanuts,2011,transitional organic,1,0.0,28.81,0.0,0.0,120.0,7720.0,268.0
Peanuts,2012,transitional organic,2,0.0,16.38,0.0,0.0,125.0,105026.0,6410.0
Peanuts,2013,transitional organic,3,0.0,54.96,0.0,0.0,213.0,2096674.0,38150.0
Peanuts,2014,transitional organic,3,0.0,125.85,0.0,0.0,450.0,9003025.0,71535.0
Peanuts,2015,transitional organic,5,22.99,135.71,0.169,9151.0,398.0,7262979.0,53519.0
Peanuts,2016,transitional organic,8,148.17,96.32,1.538,255452.0,1724.0,7409217.0,76924.0
Peanuts,2017,transitional organic,11,122.61,60.78,2.017,210636.0,1718.0,5882802.0,96784.0
Peanuts,2018,transitional organic,2,0.0,0.0,,0.0,378.0,0.0,1478.0
Peanuts,2019,transitional organic,5,86.15,128.12,0.672,22141.0,257.0,6330086.0,49409.0
Peanuts,2020,transitional organic,1,251.37,247.12,1.017,36448.0,145.0,748538.0,3029.0
Peanuts,2021,transitional organic,3,395.92,156.15,2.536,117588.0,297.0,846163.0,5419.0
Peanuts,2022,transitional organic,3,462.82,360.82,1.283,438288.0,947.0,11681094.0,32374.0
Peanuts,2023,transitional organic,5,208.4,502.97,0.414,269875.0,1295.0,46249006.0,91951.0
Pears,2011,transitional organic,2,0.0,21.67,0.0,0.0,30.0,69552.0,3209.0
Pears,2012,transitional organic,3,40.82,16.69,2.446,2490.0,61.0,75464.0,4521.0
Pears,2013,transitional organic,2,0.0,0.0,,0.0,69.0,0.0,489.0
Pears,2014,transitional organic,2,0.0,0.0,,0.0,74.0,0.0,1044.0
Pears,2015,transitional organic,3,0.0,112.42,0.0,0.0,67.0,474621.0,4222.0
Pears,2016,transitional organic,4,203.15,29.29,6.936,38193.0,188.0,174731.0,5965.0
Pears,2017,transitional organic,4,689.91,275.01,2.509,110385.0,160.0,1640697.0,5966.0
Pears,2018,transitional organic,5,0.0,40.35,0.0,0.0,341.0,343783.0,8520.0
Pears,2019,transitional organic,6,636.24,356.0,1.787,204232.0,321.0,5510185.0,15478.0
Pears,2020,transitional organic,5,186.97,451.32,0.414,51417.0,275.0,4612907.0,10221.0
Pears,2021,transitional organic,5,314.28,206.78,1.52,71028.0,226.0,2326077.0,11249.0
Pears,2022,transitional organic,6,368.35,161.97,2.274,62987.0,171.0,1801223.0,11121.0
Pears,2023,transitional organic,5,32.52,70.52,0.461,3675.0,113.0,1167292.0,16552.0
Pears,2024,transitional organic,4,0.0,0.0,,0.0,105.0,0.0,9692.0
Pears,2025,transitional organic,6,0.0,0.0,,0.0,146.0,0.0,14256.0
Pecans,2014,transitional organic,1,0.0,0.0,,0.0,95.0,0.0,1877.0
Pecans,2015,transitional organic,1,0.0,0.0,,0.0,95.0,0.0,1974.0
Pecans,2016,transitional organic,1,0.0,0.0,,0.0,95.0,0.0,1314.0
Pecans,2017,transitional organic,1,0.0,0.0,,0.0,95.0,0.0,1218.0
Pecans,2018,transitional organic,1,0.0,0.0,,0.0,95.0,0.0,1135.0
Pecans,2019,transitional organic,1,0.0,0.0,,0.0,95.0,0.0,1343.0
Pecans,2020,transitional organic,1,-382.04,775.88,-0.492,-59599.0,156.0,4334066.0,5586.0
Pecans,2021,transitional organic,1,0.0,48.21,0.0,0.0,156.0,327036.0,6784.0
Pecans,2022,transitional organic,1,0.0,176.88,0.0,0.0,397.0,1834280.0,10370.0
Pecans,2023,transitional organic,1,0.0,113.3,0.0,0.0,397.0,1309787.0,11560.0
Pistachios,2012,transitional organic,1,0.0,0.0,,0.0,92.0,0.0,187.0
Pistachios,2013,transitional organic,1,1852.26,1673.62,1.107,170408.0,92.0,354807.0,212.0
Pistachios,2019,transitional organic,1,0.0,51.32,0.0,0.0,65.0,721506.0,14060.0
Pistachios,2020,transitional organic,2,0.0,357.11,0.0,0.0,546.0,16791958.0,47022.0
Pistachios,2021,transitional organic,1,0.0,25.68,0.0,0.0,1064.0,1011848.0,39399.0
Pistachios,2022,transitional organic,3,791.31,496.61,1.593,1596075.0,2017.0,41448878.0,83464.0
Pistachios,2023,transitional organic,3,0.0,175.04,0.0,0.0,1122.0,3319909.0,18967.0
Pistachios,2024,transitional organic,3,0.0,0.0,,0.0,1054.0,0.0,38993.0
Pistachios,2025,transitional organic,3,0.0,0.0,,0.0,415.0,0.0,85497.0
Plums,2011,transitional organic,2,0.0,0.58,0.0,0.0,44.0,2196.0,3768.0
Plums,2012,transitional organic,1,0.0,109.44,0.0,0.0,30.0,305677.0,2793.0
Plums,2014,transitional organic,1,0.0,47.28,0.0,0.0,4.0,27422.0,580.0
Plums,2021,transitional organic,1,0.0,216.28,0.0,0.0,6.0,14058.0,65.0
Plums,2022,transitional organic,1,0.0,2000.18,0.0,0.0,6.0,130012.0,65.0
Plums,2023,transitional organic,2,0.0,311.27,0.0,0.0,16.0,826435.0,2655.0
Plums,2024,transitional organic,2,0.0,0.0,,0.0,16.0,0.0,1280.0
Plums,2025,transitional organic,1,0.0,0.0,,0.0,6.0,0.0,50.0
Popcorn,2017,transitional organic,2,28.48,6.5,4.382,2563.0,90.0,14306.0,2202.0
Popcorn,2018,transitional organic,2,0.0,0.0,,0.0,227.0,0.0,7091.0
Popcorn,2021,transitional organic,2,0.0,31.65,0.0,0.0,273.0,84857.0,2681.0
Popcorn,2022,transitional organic,3,0.0,0.0,,0.0,255.0,0.0,6009.0
Popcorn,2023,transitional organic,1,0.0,0.0,,0.0,124.0,0.0,690.0
Potatoes,2011,transitional organic,2,0.0,45.31,0.0,0.0,91.0,445866.0,9841.0
Potatoes,2012,transitional organic,1,0.0,6.11,0.0,0.0,23.0,4072.0,666.0
Potatoes,2013,transitional organic,4,384.57,103.34,3.721,104602.0,272.0,3551604.0,34368.0
Potatoes,2014,transitional organic,4,620.77,83.4,7.443,174435.0,281.0,5062623.0,60705.0
Potatoes,2015,transitional organic,1,0.0,11.6,0.0,0.0,37.0,81171.0,7000.0
Potatoes,2017,transitional organic,1,0.0,0.0,,0.0,15.0,0.0,199.0
Potatoes,2020,transitional organic,1,0.0,129.89,0.0,0.0,240.0,1465158.0,11280.0
Potatoes,2021,transitional organic,1,720.32,862.07,0.836,309019.0,429.0,1281038.0,1486.0
Potatoes,2022,transitional organic,1,829.78,295.2,2.811,99574.0,120.0,2739147.0,9279.0
Potatoes,2023,transitional organic,3,883.67,134.96,6.548,234172.0,265.0,1707037.0,12648.0
Processing Apricots,2018,transitional organic,1,206.57,820.22,0.252,1446.0,7.0,1138467.0,1388.0
Processing Beans,2015,transitional organic,1,192.86,101.83,1.894,5400.0,28.0,158650.0,1558.0
Processing Cling Peaches,2011,transitional organic,1,0.0,1.43,0.0,0.0,18.0,612.0,428.0
Processing Cling Peaches,2012,transitional organic,1,0.0,0.0,,0.0,34.0,0.0,460.0
Processing Cling Peaches,2013,transitional organic,1,0.0,15.8,0.0,0.0,32.0,12024.0,761.0
Processing Cling Peaches,2018,transitional organic,1,0.0,308.84,0.0,0.0,65.0,474682.0,1537.0
Processing Cling Peaches,2019,transitional organic,1,0.0,164.25,0.0,0.0,65.0,226836.0,1381.0
Processing Cling Peaches,2020,transitional organic,1,0.0,54.48,0.0,0.0,8.0,77964.0,1431.0
Processing Freestone,2017,transitional organic,1,0.0,334.66,0.0,0.0,12.0,201798.0,603.0
Processing Freestone,2018,transitional organic,1,3983.25,191.33,20.819,47799.0,12.0,112310.0,587.0
Processing Freestone,2019,transitional organic,1,0.0,0.0,,0.0,10.0,0.0,492.0
Prunes,2018,transitional organic,3,457.82,470.84,0.972,157949.0,345.0,8508974.0,18072.0
Prunes,2019,transitional organic,2,184.08,463.34,0.397,32398.0,176.0,3766961.0,8130.0
Prunes,2020,transitional organic,2,0.0,729.65,0.0,0.0,176.0,5274613.0,7229.0
Prunes,2021,transitional organic,1,0.0,11.69,0.0,0.0,182.0,21256.0,1819.0
Prunes,2022,transitional organic,1,373.95,20.21,18.503,62823.0,168.0,36009.0,1782.0
Prunes,2023,transitional organic,1,0.0,0.0,,0.0,142.0,0.0,1462.0
Prunes,2024,transitional organic,1,0.0,0.0,,0.0,142.0,0.0,7381.0
Prunes,2025,transitional organic,1,0.0,0.0,,0.0,11.0,0.0,3949.0
Pumpkins,2016,transitional organic,1,0.0,0.0,,0.0,40.0,0.0,162.0
RICE,2006,transitional organic,5,37.12,34.7,1.07,28732.0,774.0,3591767.0,103507.0
RICE,2007,transitional organic,14,31.87,9.2,3.464,81777.0,2566.0,2056870.0,223458.0
RICE,2008,transitional organic,10,9.95,3.03,3.284,28663.0,2880.0,454928.0,149999.0
RICE,2009,transitional organic,9,16.11,9.99,1.613,52595.0,3264.0,1438206.0,143967.0
RICE,2010,transitional organic,11,48.25,17.54,2.751,121880.0,2526.0,1703035.0,97071.0
Rice,2011,transitional organic,12,50.99,7.76,6.571,100856.0,1978.0,829981.0,106977.0
Rice,2012,transitional organic,4,30.81,5.36,5.748,42080.0,1366.0,621183.0,115881.0
Rice,2013,transitional organic,6,0.0,18.1,0.0,0.0,922.0,2751406.0,152043.0
Rice,2014,transitional organic,10,603.89,125.99,4.793,834581.0,1382.0,50509400.0,400910.0
Rice,2015,transitional organic,7,20.3,90.55,0.224,29144.0,1436.0,21282148.0,235026.0
Rice,2016,transitional organic,17,470.29,18.4,25.559,2877705.0,6119.0,9059733.0,492450.0
Rice,2017,transitional organic,12,320.49,150.74,2.126,1745735.0,5447.0,38048913.0,252418.0
Rice,2018,transitional organic,16,154.36,47.27,3.265,1148435.0,7440.0,12952944.0,274031.0
Rice,2019,transitional organic,16,272.5,206.27,1.321,1861983.0,6833.0,23465165.0,113758.0
Rice,2020,transitional organic,12,273.56,162.52,1.683,1315816.0,4810.0,28964660.0,178225.0
Rice,2021,transitional organic,10,240.92,205.57,1.172,1021277.0,4239.0,19026447.0,92556.0
Rice,2022,transitional organic,9,258.43,181.15,1.427,996524.0,3856.0,29048037.0,160355.0
Rice,2023,transitional organic,10,195.09,243.62,0.801,625862.0,3208.0,53664748.0,220280.0
Safflower,2013,transitional organic,2,0.0,2.89,0.0,0.0,466.0,5913.0,2043.0
Silage Sorghum,2013,transitional organic,2,65.67,28.51,2.303,42029.0,640.0,196402.0,6888.0
Silage Sorghum,2014,transitional organic,2,35.83,20.09,1.783,23395.0,653.0,161424.0,8037.0
Silage Sorghum,2016,transitional organic,1,66.47,6.31,10.534,21337.0,321.0,26514.0,4202.0
Silage Sorghum,2017,transitional organic,1,0.0,64.9,0.0,0.0,60.0,97478.0,1502.0
Silage Sorghum,2019,transitional organic,1,92.36,1.3,71.046,12931.0,140.0,5726.0,4407.0
Soybeans,2011,transitional organic,42,52.92,17.61,3.005,170075.0,3214.0,40581054.0,2303789.0
Soybeans,2012,transitional organic,37,64.74,32.5,1.992,161409.0,2493.0,71029704.0,2185720.0
Soybeans,2013,transitional organic,33,45.83,13.14,3.488,86440.0,1886.0,19156925.0,1458376.0
Soybeans,2014,transitional organic,39,27.43,24.88,1.102,88710.0,3234.0,67111501.0,2697653.0
Soybeans,2015,transitional organic,56,13.94,12.48,1.117,75817.0,5439.0,40682274.0,3259219.0
Soybeans,2016,transitional organic,95,10.66,3.58,2.978,129485.0,12151.0,22991400.0,6430101.0
Soybeans,2017,transitional organic,104,12.27,7.28,1.685,149672.0,12198.0,49309963.0,6768934.0
Soybeans,2018,transitional organic,99,38.6,16.1,2.398,509292.0,13195.0,107043145.0,6650143.0
Soybeans,2019,transitional organic,86,20.9,16.15,1.294,213736.0,10227.0,87187905.0,5397612.0
Soybeans,2020,transitional organic,96,15.79,10.49,1.505,229858.0,14554.0,75448053.0,7191220.0
Soybeans,2021,transitional organic,85,40.3,10.77,3.742,511222.0,12685.0,62479735.0,5803304.0
Soybeans,2022,transitional organic,79,67.87,27.8,2.441,650940.0,9591.0,169419135.0,6093741.0
Soybeans,2023,transitional organic,63,38.45,19.16,2.007,313045.0,8142.0,91910129.0,4796489.0
Sugar Beets,2018,transitional organic,1,0.0,0.0,,0.0,88.0,0.0,1207.0
Sunflowers,2011,transitional organic,4,0.0,56.88,0.0,0.0,708.0,1287679.0,22637.0
Sunflowers,2012,transitional organic,2,15.48,36.83,0.42,12786.0,826.0,203339.0,5521.0
Sunflowers,2013,transitional organic,1,0.0,0.0,,0.0,55.0,0.0,146.0
Sunflowers,2014,transitional organic,2,113.52,58.12,1.953,7833.0,69.0,103626.0,1783.0
Sunflowers,2015,transitional organic,4,0.0,12.11,0.0,0.0,277.0,1117875.0,92321.0
Sunflowers,2016,transitional organic,5,0.0,10.04,0.0,0.0,1215.0,1071649.0,106750.0
Sunflowers,2017,transitional organic,2,22.03,43.52,0.506,41005.0,1861.0,96710.0,2222.0
Sunflowers,2019,transitional organic,1,0.0,7.82,0.0,0.0,140.0,18288.0,2339.0
Sunflowers,2020,transitional organic,1,75.61,42.15,1.794,16559.0,219.0,51379.0,1219.0
Sunflowers,2021,transitional organic,1,183.43,0.0,,11556.0,63.0,0.0,182.0
Sunflowers,2022,transitional organic,1,0.0,84.31,0.0,0.0,58.0,1210456.0,14357.0
Sunflowers,2023,transitional organic,2,156.99,178.02,0.882,33753.0,215.0,524105.0,2944.0
Sweet Corn,2013,transitional organic,1,0.0,30.93,0.0,0.0,64.0,203951.0,6594.0
Sweet Corn,2017,transitional organic,2,0.0,0.0,,0.0,484.0,0.0,2979.0
Sweet Corn,2018,transitional organic,1,126.08,23.92,5.271,5043.0,40.0,149256.0,6240.0
Sweet Corn,2019,transitional organic,1,-55.28,56.78,-0.974,-2156.0,39.0,338991.0,5970.0
Table Grapes,2014,transitional organic,1,0.0,1.1,0.0,0.0,1199.0,33310.0,30275.0
Table Grapes,2015,transitional organic,3,0.0,132.81,0.0,0.0,809.0,6638091.0,49982.0
Table Grapes,2016,transitional organic,2,0.0,1.39,0.0,0.0,547.0,56243.0,40528.0
Table Grapes,2017,transitional organic,5,0.0,84.26,0.0,0.0,1048.0,4548842.0,53987.0
Table Grapes,2018,transitional organic,6,0.0,44.18,0.0,0.0,1440.0,2125816.0,48115.0
Table Grapes,2019,transitional organic,4,1307.05,168.38,7.763,678359.0,519.0,8514954.0,50569.0
Table Grapes,2020,transitional organic,4,4.25,154.6,0.027,3334.0,785.0,6940239.0,44892.0
Table Grapes,2021,transitional organic,4,216.52,252.67,0.857,226908.0,1048.0,13517738.0,53499.0
Table Grapes,2022,transitional organic,4,319.35,466.24,0.685,220990.0,692.0,24182052.0,51866.0
Table Grapes,2023,transitional organic,2,1103.5,2166.34,0.509,273668.0,248.0,65640034.0,30300.0
Table Grapes,2024,transitional organic,1,0.0,0.0,,0.0,257.0,0.0,13881.0
Table Grapes,2025,transitional organic,3,0.0,0.0,,0.0,426.0,0.0,38332.0
Tomatoes,2013,transitional organic,1,0.0,17.88,0.0,0.0,441.0,540561.0,30229.0
Tomatoes,2015,transitional organic,1,1260.27,13.48,93.492,432272.0,343.0,954281.0,70794.0
Tomatoes,2016,transitional organic,1,322.28,48.84,6.599,418968.0,1300.0,3090036.0,63274.0
Tomatoes,2018,transitional organic,1,0.0,2.9,0.0,0.0,93.0,59516.0,20540.0
Tomatoes,2019,transitional organic,1,0.0,0.0,,0.0,120.0,0.0,8844.0
Tomatoes,2020,transitional organic,1,0.0,18.45,0.0,0.0,165.0,974676.0,52830.0
Valencia Oranges,2012,transitional organic,5,188.4,75.56,2.493,29013.0,154.0,1453084.0,19230.0
Valencia Oranges,2013,transitional organic,5,40.68,75.66,0.538,4637.0,114.0,1708495.0,22582.0
Valencia Oranges,2014,transitional organic,3,0.0,177.25,0.0,0.0,220.0,3173293.0,17903.0
Walnuts,2011,transitional organic,1,0.0,12.22,0.0,0.0,9.0,78733.0,6442.0
Walnuts,2012,transitional organic,1,0.0,26.67,0.0,0.0,31.0,25954.0,973.0
Walnuts,2013,transitional organic,1,0.0,94.35,0.0,0.0,31.0,29627.0,314.0
Walnuts,2015,transitional organic,1,0.0,8.38,0.0,0.0,5.0,54871.0,6546.0
Walnuts,2016,transitional organic,4,0.0,16.63,0.0,0.0,412.0,289822.0,17430.0
Walnuts,2017,transitional organic,8,0.0,56.8,0.0,0.0,507.0,2102969.0,37024.0
Walnuts,2018,transitional organic,7,15.75,24.32,0.648,5921.0,376.0,630989.0,25940.0
Walnuts,2019,transitional organic,9,4.59,27.66,0.166,2853.0,622.0,1291759.0,46693.0
Walnuts,2020,transitional organic,7,0.0,6.17,0.0,0.0,719.0,371629.0,60267.0
Walnuts,2021,transitional organic,8,193.85,63.71,3.043,142871.0,737.0,5405454.0,84842.0
Walnuts,2022,transitional organic,7,0.0,79.92,0.0,0.0,772.0,5502288.0,68845.0
Walnuts,2023,transitional organic,3,0.0,32.83,0.0,0.0,418.0,585386.0,17829.0
Walnuts,2024,transitional organic,1,0.0,0.0,,0.0,63.0,0.0,2453.0
Walnuts,2025,transitional organic,7,0.0,0.0,,0.0,640.0,0.0,95306.0
Wheat,2011,transitional organic,28,123.52,41.21,2.997,433551.0,3510.0,32926387.0,798939.0
Wheat,2012,transitional organic,22,88.71,58.56,1.515,296659.0,3344.0,25704567.0,438944.0
Wheat,2013,transitional organic,20,58.84,93.8,0.627,114977.0,1954.0,60815633.0,648341.0
Wheat,2014,transitional organic,24,37.04,35.65,1.039,105898.0,2859.0,20703864.0,580677.0
Wheat,2015,transitional organic,23,13.68,16.7,0.819,71576.0,5232.0,21804338.0,1305697.0
Wheat,2016,transitional organic,59,18.15,16.07,1.129,167031.0,9202.0,22925762.0,1426732.0
Wheat,2017,transitional organic,63,7.04,16.92,0.416,68418.0,9717.0,26300253.0,1554449.0
Wheat,2018,transitional organic,52,12.07,19.54,0.618,75580.0,6261.0,27275026.0,1395547.0
Wheat,2019,transitional organic,51,15.54,21.95,0.708,97984.0,6305.0,33671766.0,1534146.0
Wheat,2020,transitional organic,73,15.63,9.79,1.597,159307.0,10193.0,13932496.0,1423077.0
Wheat,2021,transitional organic,65,17.6,29.2,0.603,231429.0,13150.0,33673587.0,1153353.0
Wheat,2022,transitional organic,53,15.4,40.07,0.384,113865.0,7396.0,54945261.0,1371392.0
Wheat,2023,transitional organic,52,44.13,88.89,0.496,283877.0,6433.0,87532564.0,984784.0
Wheat,2024,transitional organic,44,0.0,0.14,0.0,0.0,6734.0,148049.0,1057409.0
Wheat,2025,transitional organic,32,0.0,0.65,0.0,0.0,10668.0,352564.0,545860.0
